"";"Id_plac";"X";"Y";"BDForet";"stratum";"Brin_taill";"pch.cl15.F";"pch.cl15.R";"perch.nv";"nb_arbre_175";"nb_arbre_175_F";"nb_arbre_175_R";"Brin_taill.norm";"pch.cl15.F.norm";"pch.cl15.R.norm";"perch.nv.norm";"perch.nv.F.norm";"perch.nv.R.norm";"nb_arbre";"comp_F_nb";"comp_R_nb";"comp_nb";"G175";"G175R";"G175F";"Gbt";"GpvR";"GpvF";"GpnvF";"GpnvR";"G75";"comp_F_G";"comp_R_G";"comp_G";"gini_diam_median";"lorenz_diam_median";"gini_diam_175";"lorenz_diam_175";"ratio";"petit_bois";"moyen_bois";"gros_bois";"tres_gros_bois";"gini_diam_rand";"lorenz_diam_rand";"gini_diam";"lorenz_diam";"density";"htot_moy";"htot_dom";"htot_Lorey";"volume_total";"volume_total_175";"volume_tige";"volume_tige_175";"gap_F";"rumple_index";"zmax";"zmean";"zsd";"zq5";"zq10";"zq15";"zq20";"zq25";"zq30";"zq35";"zq40";"zq45";"zq50";"zq55";"zq60";"zq65";"zq70";"zq75";"zq80";"zq85";"zq90";"zq95";"skewness_first";"kurtosis_first";"skewness_last";"kurtosis_last"
"231";"49_74_ONF";942341,363;6530214,281;"Sapin, épicéa";"Coniferes";"2";"3";"2";"2";39;5;34;4;7;4;4;0;4;58;27,5862068965517;72,4137931034483;"Mixte";33,6125;31,1930555555556;2,41944444444444;0,61605;0,61605;0,924075;0;0,5476;36,316275;10,9030164697355;89,0969835302645;"Resineux";0,212564102564103;0,839043263514132;0,119529411764706;1,0687331090227;0,327586206896552;48,2758620689655;51,7241379310345;0;0;0,210795974870977;0,863099074573881;0,212564102564103;0,839043263514132;820,532151051549;16,1308009886691;22,5924703034899;19,8585006443933;22,2048742959624;21,2930093445145;21,9461161020598;21,0342511506118;0,147603089028122;3,17220028653894;23,83;14,5976368464052;2,95639179278036;7,441;8,54;9,51;10,25;10,85;11,43;11,92;12,35;12,78;13,19;13,62;14,03;14,47;14,97;15,47;15,98;16,53;17,27;18,41;-0,267475001500447;3,17321283282848;0,00513023236267333;2,55911112760904
"232";"49_IRSTEA";955004,451;6508501,028;"Feuillus";"Feuillus";"3";"6";"0";"0";16;16;0;7;14;0;0;0;0;37;100;0;"Feuillus";14,9866666666667;0;14,9866666666667;0,924075;0;1,84815;0;0;17,7588916666667;100;0;"Feuillus";0,250771055753262;1,15252502670989;0,197272727272727;1,12792207792208;0,567567567567568;72,972972972973;27,027027027027;0;0;0,288705420368225;1,12552420887268;0,250771055753262;1,15252502670989;523,442923946678;14,8905837678842;22,2977668145152;17,3116306795941;13,0417836695096;11,9647006988585;11,9322699645625;10,8551869939114;0,0551818805765271;3,28245657764202;26,14;18,3558229957415;5,17714720469044;6,95;8,023;9,17;10,73;12;13,469;14,25;15,31;16,6435;17,89;18,81;19,908;21,0295;21,73;22,2225;22,61;22,95;23,39;24,09;-0,759390662905829;2,44173636411131;-0,275278045411741;1,64393302663917
"233";"498_73_ONF";938751,784;6501271,88;"Sapin, épicéa";"Coniferes";"3";"1";"1";"1";22;4;18;7;2;2;2;0;2;35;37,1428571428571;62,8571428571429;"Mixte";56,6480555555556;54,0916666666667;2,55638888888889;0,924075;0,308025;0,308025;0;0,2738;58,4619805555556;6,48026093691565;93,5197390630843;"Resineux";0,346194663432383;0,877438436543002;0,202386895846706;0,742587491254264;0,371428571428571;40;25,7142857142857;28,5714285714286;5,71428571428571;0,353962348088083;0,877102958447043;0,346194663432383;0,877438436543002;495,148711841452;20,1063768471769;31,270952373785;26,0516886679958;51,6768180675159;51,04137176335;50,7873737975764;50,1519274934106;0,141731266149871;5,570649788152;35,06;25,2169482181532;5,23586563538712;11,4615;14,866;16,8045;18,62;19,89;21,2;22,3905;23,482;24,14;24,85;25,62;26,28;26,91;27,56;28,14;28,81;29,6355;30,467;31,6485;-0,956449774703835;3,80863951482423;-0,815920772771752;3,30472883956974
"234";"50_73_ONF";960804,831;6521221,346;"Sapin, épicéa";"Coniferes";"0";"0";"1";"0";18;1;17;0;0;2;0;0;0;20;5;95;"Resineux";43,1144444444444;40,8141666666667;2,30027777777778;0;0,308025;0;0;0;43,4224694444444;5,29743657421603;94,702563425784;"Resineux";0,280282993916953;0,797434673366834;0,240100709544518;1,01465148676562;0,1;20;60;15;5;0,275163897738343;0,804189694847424;0,280282993916953;0,797434673366834;282,942121052258;22,6189260577809;30,4444599098579;26,148744501438;38,9769581405613;38,8900384821894;38,1179821240213;38,0310624656493;0,144146832798627;4,77225495239974;34,61;21,1738114059853;5,54596414437028;9,52;11,84;13,46;14,69;15,6725;16,555;17,47;18,2;18,92;19,6;20,36;21,11;21,81;22,52;23,45;24,51;25,63;27,04;28,89;-0,261668762186654;2,79260536582848;-0,0712441620169268;2,62797755074906
"235";"50_IRSTEA";933002,35;6509496,941;"Feuillus";"Feuillus";"14";"4";"0";"2";20;20;0;32;9;0;4;4;0;65;100;0;"Feuillus";10,1802777777778;0;10,1802777777778;4,31235;0;1,2321;0,5476;0;16,2723277777778;100;0;"Feuillus";0,13461904158215;1,28048248256658;0,0854408749145592;1,15739226682409;0,692307692307692;90,7692307692308;9,23076923076923;0;0;0,197321520155913;0,935291205713103;0,197321520155913;0,935291205713103;919,56189341984;13,0044089475491;18,3241914156536;13,72115842438;8,79393914914595;6,48590421203642;8,37702592440503;6,0689909872955;0,274631936579841;2,97592130861088;16,94;11,7430460104834;2,31032650205355;6,13;7,323;8,1945;9,02;9,71;10,25;10,6805;11,05;11,43;11,71;12,0065;12,31;12,58;12,83;13,1725;13,45;13,8;14,357;15,11;-0,553623402553699;3,12574624215307;-0,618831148242721;2,88381718783397
"236";"501_73_ONF";938752,887;6504416,53;"Feuillus";"Feuillus";"0";"3";"1";"0";31;22;9;0;7;2;0;0;0;40;72,5;27,5;"Mixte";35,0911111111111;14,3327777777778;20,7583333333333;0;0,308025;0,924075;0;0;36,3232111111111;59,6929832745453;40,3070167254547;"Mixte";0,255783666900102;0,989750938348507;0,197565341926244;1,09078218066349;0,225;42,5;47,5;10;0;0,258403412912316;0,991309735784032;0,255783666900102;0,989750938348507;565,884242104517;18,0181511376;26,5279277385741;23,1714542369463;27,1998041971673;26,7538568819117;25,9426146759852;25,4966673607296;0,078498852835136;3,04164908355255;29,12;19,3106242065171;3,62635323279654;9,341;12,29;13,91;15,21;16,32;16,98;17,59;18,13;18,62;19,06;19,54;19,9;20,213;20,574;20,96;21,46;22,06;23,188;24,91;-0,64615968356724;4,58798932830951;-0,80937608739327;4,20600507386875
"237";"502_73_ONF";938755,711;6505472,381;"Feuillus";"Feuillus";"0";"18";"0";"0";40;40;0;0;40;0;0;0;0;80;100;0;"Feuillus";23,7433333333333;0;23,7433333333333;0;0;5,54445;0;0;29,2877833333333;100;0;"Feuillus";0,17906586051693;0,878355881831086;0,100758793828101;1,1383945269527;0,5;78,75;21,25;0;0;0,203336753020499;0,861961570676452;0,17906586051693;0,878355881831086;1131,76848420903;14,4753755795164;20,5164092156229;17,3852134393434;18,1420318096483;16,0904451988843;17,029927049715;14,978340438951;0,257042555013272;2,7647436913571;26,65;19,4133108786011;2,4298390465719;9,7185;12,097;14,09;15,53;16,3;16,951;17,3395;17,72;18,24;18,69;19,09;19,37;19,68;20,06;20,45;20,97;21,64;22,29;23,3315;-0,0201514589159931;3,80440210424123;-1,08460432135124;4,33090865916553
"238";"504_73_ONF";938755,036;6507567,458;"Mixte";"Mixte";"13";"3";"0";"0";17;12;5;29;7;0;0;0;0;53;90,5660377358491;9,43396226415094;"Feuillus";12,1561111111111;6,59611111111111;5,56;4,004325;0;0,924075;0;0;17,0845111111111;61,391279690636;38,608720309364;"Mixte";0,182133273703041;1,23172868355038;0,157774390243902;1,389357751709;0,679245283018868;88,6792452830189;9,43396226415094;1,88679245283019;0;0,249067866739812;1,10879044094122;0,249067866739812;1,10879044094122;749,796620788485;13,3656413306117;19,8770008861779;14,2671076329472;9,9046010617494;8,05817311206178;9,65357183398942;7,80714388430181;0,372392112032009;3,07264418490959;14,47;8,51163456790123;1,88937080788328;5,4785;5,87;6,2055;6,57;6,86;7,16;7,44;7,69;7,92;8,18;8,49;8,87;9,16;9,43;9,7375;10,18;10,5845;11,01;11,5515;0,218103851698505;2,35948643253776;0,153268431419115;2,26597972445292
"239";"505_73_ONF";938760,725;6508623,897;"Mixte";"Mixte";"0";"2";"0";"1";15;3;12;0;4;0;2;1;1;21;38,0952380952381;61,9047619047619;"Mixte";16,3480555555556;14,9930555555556;1,355;0;0;0,61605;0,1369;0,1369;17,2379055555556;12,2285737858718;87,7714262141282;"Resineux";0,25042654028436;0,967831081879829;0,166061562746646;0,937139349294045;0,285714285714286;42,8571428571429;52,3809523809524;4,76190476190476;0;0,27233140655106;0,924599897762573;0,25042654028436;0,967831081879829;297,089227104871;17,5319761403641;23,0795208663356;22,0249453231634;11,4905412522641;11,1906330967326;11,3297293043565;11,029821148825;0,684144295302013;3,44971713888322;20,48;10,6654451038576;4,11995625214966;5,34;5,78;6,1405;6,48;6,94;7,421;7,8135;8,34;8,91;9,475;10,0055;10,762;11,9365;13,159;14,085;14,886;15,62;16,509;17,426;0,396791507232699;1,85690154179021;0,337211942054585;1,84953660857023
"240";"506_73_ONF";938755,907;6509668,006;"Sapin, épicéa";"Coniferes";"0";"0";"2";"0";6;0;6;0;0;4;0;0;0;10;0;100;"Resineux";8,73083333333333;8,73083333333333;0;0;0,61605;0;0;0;9,34688333333333;0;100;"Resineux";0,328114807566863;0,974870002795639;0,226277372262774;1,15495742092457;0,4;50;40;10;0;0,367652329749104;0,929159946236559;0,328114807566863;0,974870002795639;141,471060526129;16,7143867357638;19,6060971101837;22,0018052479823;6,83480701961614;6,66096770287221;6,7463795056348;6,57254018889088;0,650486603388201;4,12266991252056;23,35;12,0813692946058;5,0353872640393;5,5;6,01;6,435;6,92;7,55;8,26;8,985;9,66;10,225;10,8;11,475;12,16;13,105;14,11;15,18;16,61;17,925;19,35;20,695;0,45777317333683;2,05168336058223;0,416628577814232;2,06709639092015
"241";"507_73_ONF";938747,882;6510724,923;"Sapin, épicéa";"Coniferes";"0";"1";"0";"0";18;3;15;0;2;0;0;0;0;20;25;75;"Resineux";28,2594444444444;27,1788888888889;1,08055555555556;0;0;0,308025;0;0;28,5674694444444;4,86070548970376;95,1392945102963;"Resineux";0,242421844083894;0,728759398496241;0,205238970588235;0,741606040564374;0,1;35;50;15;0;0,244760235680357;0,724646210637336;0,242421844083894;0,728759398496241;282,942121052258;20,8681329342571;26,7734070245523;24,3019047476498;21,3040802597531;21,2015009292149;21,0025895241506;20,9000101936124;0,208196535718329;5,93240088934547;30,74;16,6250556919011;6,43824403802459;6,12;7,05;8,2;9,14;10,12;11,02;12,136;12,96;13,68;14,55;15,388;16,55;18,024;19,442;20,81;22,02;23,33;24,824;26,572;0,117462441691509;1,93322005012807;0,280421839142822;1,98830441925017
"242";"51_IRSTEA";936000,134;6509504,262;"Mixte";"Mixte";"2";"1";"0";"12";58;58;0;4;2;0;27;14;13;91;85,7142857142857;14,2857142857143;"Feuillus";36,7975;0;36,7975;0,61605;0;0,308025;1,9166;1,7797;41,417875;95,703062989108;4,29693701089204;"Feuillus";0,177596855699045;0,797367908421089;0,0927061900274985;0,919960459497866;0,362637362637363;62,6373626373626;37,3626373626374;0;0;0,193095667870036;0,792259973409183;0,177596855699045;0,797367908421089;1287,38665078778;15,273580178874;20,3478296351801;18,5137561619146;26,702026029997;25,1112549451972;24,8613863074555;23,2706152226557;0,153501628664495;2,58391171171379;28,09;23,7616862970411;1,37330572747018;16,33;18,31;20,64;21,664;22,08;22,45;22,76;23,03;23,28;23,5;23,72;23,95;24,14;24,34;24,57;24,78;24,99;25,24;25,7;-0,619364301352257;5,88120553629113;-2,05058585520752;8,27794793761564
"243";"52_74_ONF";942344,943;6533359,465;"Sapin, épicéa";"Coniferes";"0";"0";"1";"0";11;7;4;0;0;2;0;0;0;13;53,8461538461538;46,1538461538462;"Mixte";11,7013888888889;3,97611111111111;7,72527777777778;0;0,308025;0;0;0;12,0094138888889;64,3268509958276;35,6731490041724;"Mixte";0,26064610866373;1,16459783298143;0,22472266244057;1,27504878783513;0,153846153846154;46,1538461538462;46,1538461538462;7,69230769230769;0;0,269575936883629;1,14881656804734;0,26064610866373;1,16459783298143;183,912378683968;16,9367152766239;19,9509394945838;20,9754526377804;8,43527117380864;8,34835151543667;7,58890904851613;7,50198939014417;0,265923172242875;4,2154728607396;28,63;13,0133008822635;5,36547745588964;5,6;6,23;6,81;7,41;7,93;8,5;9,08;9,7;10,37;11,15;11,89;12,63;13,31;14,11;14,89;16,01;17,38;19,653;22,12;0,586813093717659;2,52167884825771;0,942369629860223;3,24378883506938
"244";"52_IRSTEA";945001,521;6509495,698;"Sapin, épicéa";"Coniferes";"1";"1";"3";"5";37;23;14;2;2;7;11;0;11;59;45,7627118644068;54,2372881355932;"Mixte";51,2469444444444;21,0705555555556;30,1763888888889;0,308025;0,924075;0,308025;0;1,5059;54,2929694444444;56,7153338709857;43,2846661290143;"Mixte";0,286466054796691;0,852355910487366;0,178458594758154;0,938091670559821;0,372881355932203;47,4576271186441;45,7627118644068;6,77966101694915;0;0,287290460772999;0,860228368495097;0,286466054796691;0,852355910487366;834,679257104162;17,1499843401275;27,1265974513584;22,4080460094634;43,5057221628078;42,5182865763838;40,7262521449383;39,7388165585142;0,0666582819771098;2,84474556157113;31,25;22,620412896858;3,37488146266989;12,89;14,85;16,52;17,84;18,94;19,87;20,77;21,67;22,16;22,6;23,06;23,39;23,7;24,02;24,38;24,77;25,23;25,79;26,98;-0,841179160957399;3,77946358835052;-0,888766915859571;3,56810892469476
"245";"520_73_ONF";937708,6817;6501279,563;"Feuillus";"Feuillus";"4";"0";"1";"1";23;20;3;9;0;2;2;2;0;36;86,1111111111111;13,8888888888889;"Feuillus";30,1431222222222;8,34138888888889;21,8017333333333;1,2321;0,308025;0;0,2738;0;31,9570472222222;72,9342519390393;27,0657480609606;"Mixte";0,30474049331963;1,09398607657084;0,235906027681574;1,10576527048047;0,361111111111111;55,5555555555556;36,1111111111111;8,33333333333333;0;0,307636896793523;1,10994595666617;0,30474049331963;1,09398607657084;509,295817894065;16,8136175282021;26,7811214479293;21,825489201172;25,721677694105;25,0705717177729;23,8562588735124;23,2051528971803;0,050968940801699;3,22424619074789;24,87;16,486831650928;3,29679800592102;7,795;9,658;11,163;12,718;13,53;14,14;14,74;15,3;15,91;16,38;16,86;17,32;17,74;18,08;18,43;18,832;19,37;20,1;20,813;-0,806270358123359;3,80795839530119;-0,754033535940413;3,09595987900409
"246";"523_73_ONF";937711,063;6504426,858;"Mixte";"Mixte";"4";"0";"0";"0";26;26;0;9;0;0;0;0;0;35;100;0;"Feuillus";35,8611111111111;0;35,8611111111111;1,2321;0;0;0;0;37,0932111111111;100;0;"Feuillus";0,27410026669863;0,898326644972813;0,195673187571922;1,05163556015552;0,257142857142857;42,8571428571429;48,5714285714286;8,57142857142857;0;0,272487844408428;0,904532886250124;0,27410026669863;0,898326644972813;495,148711841452;18,632836235907;26,7339020278313;23,7421397729587;31,2125687385507;30,7509617511288;28,425010276663;27,9634032892411;0,104433497536946;4,5543865319073;31,83;22,8675083358594;5,02053166310771;7,996;10,278;12,67;14,816;16,15;17,35;18,454;19,442;20,466;21,45;22,442;23,36;24,17;25,01;25,91;26,622;27,45;28,3;28,98;-0,681270945386145;2,83043280194234;-0,630572811910861;2,37589440031942
"247";"528_73_ONF";937704,812;6509676,655;"Sapin, épicéa";"Coniferes";"0";"0";"0";"0";29;4;25;0;0;0;0;0;0;29;13,7931034482759;86,2068965517241;"Resineux";30,1261111111111;28,145;1,98111111111111;0;0;0;0;0;30,1261111111111;6,57605989636159;93,4239401036384;"Resineux";0,148048172757475;1,00342753643227;0,148048172757475;1,00342753643227;0;20,6896551724138;79,3103448275862;0;0;0,148048172757475;1,00342753643227;0,148048172757475;1,00342753643227;410,266075525775;19,860157733401;23,7857571479152;19,8235106813732;19,727553321213;19,727553321213;19,4916105146738;19,4916105146738;0,533389585342334;5,48962497820462;20,86;10,8532649420161;3,68122475411975;5,52;5,97;6,511;7,088;7,77;8,38;8,86;9,23;9,63;9,98;10,437;11;11,55;12,27;12,93;13,832;14,968;16,19;17,263;0,443931360584535;2,36839836047084;0,336386666489539;2,30713471679385
"248";"534_73_ONF";937715,122;6515970,879;"Sapin, épicéa";"Coniferes";"0";"1";"0";"0";18;6;12;0;2;0;0;0;0;20;40;60;"Mixte";24,7505555555556;18,9275;5,82305555555555;0;0;0,308025;0;0;25,0585805555556;24,4669906260763;75,5330093739237;"Resineux";0,233479065074828;0,812843450479233;0,198199079964765;0,899860315112672;0,1;40;45;15;0;0,232890747692592;0,814610419658529;0,233479065074828;0,812843450479233;282,942121052258;19,9610119912137;25,4533926128203;23,8300788362255;19,2002425679996;19,0976632374614;18,5757710823707;18,4731917518325;0,329575596816976;8,22865513802704;28,02;15,1302988047809;5,58832904411871;5,9905;6,691;7,6315;8,45;9,12;10,036;10,867;11,666;12,54;13,745;14,7355;15,682;16,47;17,49;18,43;19,568;20,9685;21,949;23,2895;0,112586685005804;2,00075185373518;0,319277308194839;2,15021355436149
"249";"55_IRSTEA";933002,575;6510499,717;"Sapin, épicéa";"Coniferes";"7";"4";"4";"1";18;0;18;16;9;9;2;0;2;54;46,2962962962963;53,7037037037037;"Mixte";24,7627777777778;24,7627777777778;0;2,156175;1,2321;1,2321;0;0,2738;29,6569527777778;11,4248925888936;88,5751074111064;"Resineux";0,280000722908986;1,19385908897403;0,218756189344425;0,82962962962963;0,666666666666667;77,7777777777778;18,5185185185185;3,7037037037037;0;0,326369012320973;1,17984472265035;0,326369012320973;1,17984472265035;763,943726841098;14,2660895268086;26,1752738941244;15,8828357224528;19,6498157335861;17,8895159808128;19,4321524949336;17,6718527421603;0,464552796889022;5,58468602327738;22,52;11,5741797611565;4,40292175038265;5,626;6,08;6,52;6,95;7,55;8,156;8,732;9,368;9,92;10,74;11,53;12,292;12,99;13,794;14,52;15,376;16,51;17,518;19,254;0,383719335231658;2,11183658162642;0,328891839399652;2,11194983119698
"250";"550_73_ONF";936648,905;6507568,368;"Feuillus";"Feuillus";"8";"6";"0";"4";51;51;0;18;14;0;9;9;0;92;100;0;"Feuillus";34,9013888888889;0;34,9013888888889;2,4642;0;1,84815;1,2321;0;40,4458388888889;100;0;"Feuillus";0,200972467715456;0,887558864074844;0,121069258809235;1,13852812942774;0,445652173913043;68,4782608695652;31,5217391304348;0;0;0,217858650955632;0,975578327974721;0,200972467715456;0,887558864074844;1301,53375684039;15,0418020349958;21,8679180916508;18,2554957592599;26,8455153905507;24,7426391145176;24,9680516914554;22,8651754154223;0,17868547099521;2,59875047017542;24,06;18,3515579984837;1,89051016927777;11,446;14,07;15,408;16,14;16,62;16,956;17,31;17,7;18;18,26;18,52;18,77;19,03;19,28;19,48;19,69;19,91;20,2;20,72;-1,1060434014672;6,53278596340097;-1,73378284487291;7,52364942151465
"251";"556_73_ONF";936654,416;6513868,036;"Sapin, épicéa";"Coniferes";"0";"1";"0";"1";15;0;15;0;2;0;2;0;2;19;10,5263157894737;89,4736842105263;"Resineux";29,69;29,69;0;0;0;0,308025;0;0,2738;30,271825;1,01753032729279;98,9824696727072;"Resineux";0,287948717948718;0,812274055584305;0,204642857142857;0,876833333333333;0,210526315789474;26,3157894736842;52,6315789473684;21,0526315789474;0;0,3034800055348;0,797775869919933;0,287948717948718;0,812274055584305;268,795014999645;20,7610824366677;28,1038674765698;26,324781391431;23,6961865237074;23,5066875347973;23,3584407130658;23,1689417241556;0,332436069986541;7,5318665743249;32,17;21,462113436867;6,09058830048126;7,895;9,97;11,67;13,45;14,975;16,19;17,125;18,11;19,47;20,65;21,68;22,44;23,46;24,17;25,06;26,02;26,945;28,07;29,19;-0,613557386410889;2,6013950772679;-0,740721551680848;2,70966711211627
"252";"557_73_ONF";936656,0353;6514920,175;"Sapin, épicéa";"Coniferes";"0";"6";"4";"0";37;15;22;0;14;9;0;0;0;60;48,3333333333333;51,6666666666667;"Mixte";36,505;25,6177777777778;10,8872222222222;0;1,2321;1,84815;0;0;39,58525;32,1720141270353;67,8279858729648;"Mixte";0,256815540639229;0,968452656009325;0,179799426934097;1,0524023210076;0,383333333333333;56,6666666666667;38,3333333333333;5;0;0,259604059358449;0,983874162427355;0,256815540639229;0,968452656009325;848,826363156775;15,764324730361;25,0120200127967;20,0901187692698;27,7571870790176;26,6479933025764;26,8940141877445;25,7848204113032;0,210774212540477;4,3968314961055;23,74;15,0666539440204;3,69407326975413;6,652;7,74;8,63;9,62;10,435;11,32;12,1;12,7;13,34;14;14,53;15,18;15,69;16,14;16,7;17,296;18,2;19,458;20,7;-0,187192673216609;2,69538524810721;-0,0878638405411338;2,29896203932521
"253";"56_IRSTEA";933993,9426;6510506,175;"Sapin, épicéa";"Coniferes";"8";"4";"3";"5";26;16;10;18;9;7;11;0;11;71;60,5633802816901;39,4366197183099;"Mixte";35,5163888888889;22,4677777777778;13,0486111111111;2,4642;0,924075;1,2321;0;1,5059;41,6426638888889;40,2109508550893;59,7890491449107;"Mixte";0,286213928826348;1,14066453794092;0,236684555754323;0,977489564698867;0,633802816901408;76,056338028169;18,3098591549296;4,22535211267606;1,40845070422535;0,318306171737057;1,14466431660441;0,286213928826348;1,14066453794092;1004,44452973552;14,4496451045629;27,6945989373261;16,4456515270147;30,8365908754875;28,6694929878741;29,6845936747601;27,5174957871467;0,181138211382114;6,57485513728205;28,26;17,7196689084325;3,64301641876367;8,5785;10,484;11,58;12,492;13,4225;14,091;14,8895;15,5;16,07;16,7;17,3035;17,914;18,67;19,26;19,7875;20,296;20,86;21,5;22,6075;-0,0593940527089704;2,78169851709109;-0,348600609866515;3,04205049440468
"254";"560_73_ONF";936654,495;6518075,836;"Mixte";"Mixte";"0";"2";"3";"0";15;5;10;0;4;7;0;0;0;26;34,6153846153846;65,3846153846154;"Mixte";19,4466666666667;16,2605555555556;3,18611111111111;0;0,924075;0,61605;0;0;20,9867916666667;18,1169240706291;81,8830759293709;"Resineux";0,308650858544563;1,12183216651265;0,236136226642556;1,16426582278481;0,423076923076923;61,5384615384615;26,9230769230769;11,5384615384615;0;0,331382221486509;1,09281646911783;0,308650858544563;1,12183216651265;367,824757367936;16,1468138250656;24,7817061774195;20,8081297686622;15,2774653779237;14,7680879125454;14,9458442660318;14,4364668006535;0,353162179085786;7,25032467992068;27,21;14,0454078355812;5,28633612787042;5,78;6,47;7,1;7,94;8,64;9,335;10,135;10,94;11,7075;12,515;13,2075;13,95;14,7225;15,5;16,79;17,89;19,39;20,58;22,55;0,27388954971549;2,24904867988118;0,473904410516417;2,15992513278017
"255";"57_IRSTEA";935002,168;6510497,194;"Feuillus";"Feuillus";"4";"7";"2";"5";43;43;0;9;16;4;11;11;0;83;95,1807228915663;4,81927710843374;"Feuillus";22,9102777777778;0;22,9102777777778;1,2321;0,61605;2,156175;1,5059;0;28,4205027777778;97,8323747302539;2,16762526974609;"Feuillus";0,160885243945064;0,852660806985511;0,0806530027379034;1,18273714330386;0,481927710843373;87,9518072289157;12,0481927710843;0;0;0,176539069166237;0,830761408716566;0,160885243945064;0,852660806985511;1174,20980236687;14,2053726518017;19,5626783003485;16,9178091518615;16,8619004138007;14,8416331473691;15,8745511907768;13,8542839243452;0,249629018961253;3,58855369955333;20,18;16,5396638220843;1,29134082987226;9,29;11,62;13,38;14,62;15,15;15,53;15,8;16;16,22;16,38;16,56;16,74;16,89;17,02;17,21;17,41;17,7;18;18,4;-0,678975427497885;4,83521262536767;-1,90467356617607;6,47757950088883
"256";"575_73_ONF";935604,263;6507572,304;"Feuillus";"Feuillus";"13";"2";"0";"1";27;23;4;29;4;0;2;2;0;62;93,5483870967742;6,45161290322581;"Feuillus";29,8441666666667;9,755;20,0891666666667;4,004325;0;0,61605;0,2738;0;34,7383416666667;71,9186364921949;28,0813635078051;"Mixte";0,270371263259402;1,12012524399285;0,218690400508582;1,30783997562898;0,564516129032258;72,5806451612903;22,5806451612903;4,83870967741935;0;0,278120525699987;1,14020489411161;0,270371263259402;1,12012524399285;877,120575262001;15,001671693951;26,4301057690535;17,4715929115967;25,1474789534315;23,352340669013;24,1317919155195;22,336653631101;0,134604723361792;3,43154625652495;27,38;18,3871950413223;3,61134948666983;8,07;9,96;11,9;13,196;14,19;15,05;16;16,79;17,326;17,89;18,47;19,03;19,5;20;20,38;20,74;21,13;21,59;22,646;-1,08121347009234;4,72748202112445;-0,757297472209672;2,94658844626736
"257";"579_73_ONF";935604,358;6511773,924;"Sapin, épicéa";"Coniferes";"29";"14";"0";"0";10;9;1;65;32;0;0;0;0;107;99,0654205607477;0,934579439252336;"Feuillus";7,515;1,64694444444444;5,86805555555556;8,932725;0;4,31235;0;0;20,760075;92,0667702576005;7,93322974239951;"Feuillus";0,0823742835270732;1,73775325293389;0,127734033245844;1,39237795275591;0,906542056074766;93,4579439252336;6,54205607476635;0;0;0,177685791297651;0,991233206357921;0,177685791297651;0,991233206357921;1513,74034762958;11,9687575740505;19,4164160437063;12,0333792445021;10,1028012676228;5,12770373652009;9,80347731122441;4,82837978012165;0,199571581578008;5,36790661657027;21,76;14,854264380531;2,83192506420018;7,374;8,964;10,143;11,348;11,945;12,48;12,85;13,24;13,629;13,93;14,28;14,6;14,96;15,42;15,99;16,72;17,587;18,65;19,66;0,0895905972929556;3,09105313810389;-0,205374069030826;3,03033886609758
"258";"58_IRSTEA";937002,017;6510498,45;"Mixte";"Mixte";"2";"0";"0";"2";24;8;16;4;0;0;4;2;2;32;43,75;56,25;"Mixte";52,0505555555556;43,2866666666667;8,76388888888889;0,61605;0;0;0,2738;0,2738;53,2142055555556;18,1412816147568;81,8587183852432;"Resineux";0,305321553318266;0,886200256625341;0,209339774557166;1,11977602602603;0,25;28,125;46,875;21,875;3,125;0,318539863805213;0,868727603053775;0,305321553318266;0,886200256625341;452,707393683613;20,7296607066748;31,2179446055294;26,6681392916953;46,8966218548142;46,5019642048276;45,5930143650406;45,1983567150541;0,055045871559633;3,70988846120166;37,87;27,0398537931035;4,1856177270223;16,146;19,722;21,95;22,81;23,48;24,056;24,65;25,13;25,69;26,25;26,91;27,41;27,94;28,56;29,17;29,976;30,9;31,946;33,304;-0,613900209463531;4,98781585639299;-0,647131676831663;4,15888142471073
"259";"580_73_ONF";935598,5595;6512823,144;"Sapin, épicéa";"Coniferes";"0";"0";"4";"0";8;2;6;0;0;9;0;0;0;17;11,7647058823529;88,2352941176471;"Resineux";8,96388888888889;6,50777777777778;2,45611111111111;0;1,2321;0;0;0;10,1959888888889;24,0889936020592;75,9110063979408;"Resineux";0,290638606676343;1,18224094897073;0,254926108374384;1,29606681034483;0,529411764705882;76,4705882352941;17,6470588235294;5,88235294117647;0;0,333975689297361;1,13749078013166;0,290638606676343;1,18224094897073;240,50080289442;14,2002199788906;19,6289149256264;17,4207490446699;7,58289919434675;7,19176073167292;7,3088241983004;6,91768573562657;0,239319333816075;5,52334458465815;26,14;11,7068014268728;4,87781238400834;5,502;6;6,56;7,204;7,68;8,18;8,627;9,01;9,51;10,02;10,63;11,372;12,103;13,11;14,09;15,04;16,127;17,876;21,27;0,937563783930207;3,36243646571576;1,29021700292224;4,59308254083225
